file_id,상대경로,크기,SHA-256,확장자,실제형식,원본주차,Git상태,작성수정근거,참조대상,분류,부모file_id,판정근거,미확인사유,관측_슬라이드수,관측_인라인SVG수
F-0166,courses/바이브코딩/sessions/2주차/강의덱_발표.html,47720881,eb0ef2c24218f0a576bd9f03f09c7924aecb1de2fb334284044441b5cccef4ac,.html,HTML(문서),2주차,tracked,최초 95438ae(2026-07-21) / 최종 ed8ead5(2026-08-04) / 커밋 9회,자료/images/s02_ai-writes-human-decides-paper-cut-v1-transparent.png(있음);자료/images/s03_six-sessions-to-mvp-paper-cut-v1-transparent.png(있음);자료/images/s07_last-week-loop-paper-cut-v1-transparent.png(있음);자료/images/s07_this-week-decide-paper-cut-v1-transparent.png(있음);자료/images/s08_who-what-pain-paper-cut-v1-transparent.png(있음);자료/images/s09_persona-vs-hypothesis-paper-cut-v1-transparent.png(있음);자료/images/s10_ai-empathy-boundary-paper-cut-v1-transparent.png(있음);자료/images/s11_one-sentence-practice-paper-cut-v1-transparent.png(있음);자료/images/s23_result-vs-function-paper-cut-v1-transparent.png(있음);자료/images/s24_mvp-skateboard-to-car-paper-cut-v1-transparent.png(있음);자료/images/s27_scope-three-slots-paper-cut-v1-transparent.png(있음);자료/images/s28_remove-one-feature-paper-cut-v1-transparent.png(있음);자료/images/s34-completion-criteria-vs-test-paper-cut-v1-transparent.png(있음);자료/images/s37_prd-concept-vs-prdmd-file-paper-cut-v1-transparent.png(있음);자료/images/s38_prd-missing-items-paper-cut-v1-transparent.png(있음);자료/images/s40_prd-practice-paper-cut-v1-transparent.png(있음);자료/images/s65_mobile-responsive-app-ui-v1.png(있음);자료/images/s67_reference-observe-paper-cut-v1-transparent.png(있음);자료/images/s104_reference-copied-paper-cut-v1-transparent.png(있음);자료/images/s75_one-step-at-a-time-paper-cut-v1-transparent.png(있음);자료/images/s46_harness-slot-filled-vs-empty-paper-cut-v1-transparent.png(있음);자료/images/p6-start-project-kit-paper-cut-v1-transparent.png(있음);자료/images/p6-p1-user-pain-paper-cut-v1-transparent.png(있음);자료/images/p6-p2-mvp-flow-paper-cut-v1-transparent.png(있음);자료/images/p6-p3-doc-system-paper-cut-v1-transparent.png(있음);자료/images/p6-p5-observe-design-paper-cut-v1-transparent.png(있음);자료/images/p6-p4-harness-paper-cut-v1-transparent.png(있음);notes/codex.md(없음),내보내기 결과물,F-0155,조립본에서 파생된 자립 배포/발표 런타임(폰트·이미지 인라인),-,112,149
F-0167,courses/바이브코딩/sessions/2주차/강의덱_발표자노트.html,71386,4bab87b2b35f1272dabe42d844f994626476430f65dfc724551863d5fbe4d53c,.html,HTML(문서),2주차,tracked,최초 1b7bcb8(2026-07-26) / 최종 dc598f4(2026-08-04) / 커밋 15회,(참조 없음),조립 결과물,F-0153,초안 강사 멘트에서 생성된 노트 HTML,-,112(pn-slide 섹션·data-slide 미사용),0
F-0168,courses/바이브코딩/sessions/2주차/강의덱_배포.html,47592735,9c127472ce036c4d03aadc7e7aca0e0778be2f69bd02ef3972ead01709b31c94,.html,HTML(문서),2주차,tracked,최초 95438ae(2026-07-21) / 최종 ed8ead5(2026-08-04) / 커밋 8회,자료/images/s02_ai-writes-human-decides-paper-cut-v1-transparent.png(있음);자료/images/s03_six-sessions-to-mvp-paper-cut-v1-transparent.png(있음);자료/images/s07_last-week-loop-paper-cut-v1-transparent.png(있음);자료/images/s07_this-week-decide-paper-cut-v1-transparent.png(있음);자료/images/s08_who-what-pain-paper-cut-v1-transparent.png(있음);자료/images/s09_persona-vs-hypothesis-paper-cut-v1-transparent.png(있음);자료/images/s10_ai-empathy-boundary-paper-cut-v1-transparent.png(있음);자료/images/s11_one-sentence-practice-paper-cut-v1-transparent.png(있음);자료/images/s23_result-vs-function-paper-cut-v1-transparent.png(있음);자료/images/s24_mvp-skateboard-to-car-paper-cut-v1-transparent.png(있음);자료/images/s27_scope-three-slots-paper-cut-v1-transparent.png(있음);자료/images/s28_remove-one-feature-paper-cut-v1-transparent.png(있음);자료/images/s34-completion-criteria-vs-test-paper-cut-v1-transparent.png(있음);자료/images/s37_prd-concept-vs-prdmd-file-paper-cut-v1-transparent.png(있음);자료/images/s38_prd-missing-items-paper-cut-v1-transparent.png(있음);자료/images/s40_prd-practice-paper-cut-v1-transparent.png(있음);자료/images/s65_mobile-responsive-app-ui-v1.png(있음);자료/images/s67_reference-observe-paper-cut-v1-transparent.png(있음);자료/images/s104_reference-copied-paper-cut-v1-transparent.png(있음);자료/images/s75_one-step-at-a-time-paper-cut-v1-transparent.png(있음);자료/images/s46_harness-slot-filled-vs-empty-paper-cut-v1-transparent.png(있음);자료/images/p6-start-project-kit-paper-cut-v1-transparent.png(있음);자료/images/p6-p1-user-pain-paper-cut-v1-transparent.png(있음);자료/images/p6-p2-mvp-flow-paper-cut-v1-transparent.png(있음);자료/images/p6-p3-doc-system-paper-cut-v1-transparent.png(있음);자료/images/p6-p5-observe-design-paper-cut-v1-transparent.png(있음);자료/images/p6-p4-harness-paper-cut-v1-transparent.png(있음);notes/codex.md(없음),내보내기 결과물,F-0155,조립본에서 파생된 자립 배포/발표 런타임(폰트·이미지 인라인),-,112,148
F-0169,courses/바이브코딩/sessions/2주차/개정이력/2주차_PART45_스왑_실행계획.md,35888,33d0f5b8a91dec0c10a9d2d4605534e8b04d4187c6b2fdffa4fc4dc0e529cc6a,.md,텍스트(Markdown),2주차,tracked,최초 31efec1(2026-08-02) / 최종 ed8ead5(2026-08-04) / 커밋 5회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0170,courses/바이브코딩/sessions/2주차/개정이력/2주차_수정요청.txt,53125,da6ba26b0d1b72076ef0aae0be6a22860ffe26c61a9845c1346ade5e41b89ded,.txt,텍스트,2주차,tracked,최초 8865366(2026-07-31) / 최종 ed8ead5(2026-08-04) / 커밋 3회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0171,courses/바이브코딩/sessions/2주차/개정이력/2주차_수정요청_v2.txt,3842,404ba6e976209e29c33190d6afe148feb7b72331fa067c6a4c8e79bd6f5b657c,.txt,텍스트,2주차,tracked,최초 14cc21a(2026-08-03) / 최종 ed8ead5(2026-08-04) / 커밋 2회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0172,courses/바이브코딩/sessions/2주차/개정이력/2주차_수정요청_v2_실행계획.md,19805,0df74e3885aa0a9854856b227960fe9b886d9b2352104a1964d2472e77aa1f40,.md,텍스트(Markdown),2주차,tracked,최초 14cc21a(2026-08-03) / 최종 ed8ead5(2026-08-04) / 커밋 2회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0173,courses/바이브코딩/sessions/2주차/개정이력/2주차_슬라이드수정요청_1차.md,92916,6698b425dfc8e6ed7ca51b1b2c1b426a19597fd6172f7d5b3afdff788c8f98ed,.md,텍스트(Markdown),2주차,tracked,최초 039d423(2026-07-31) / 최종 ed8ead5(2026-08-04) / 커밋 2회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0174,courses/바이브코딩/sessions/2주차/개정이력/2주차_슬라이드수정요청_2차.md,79245,90b06658f39fe0ba3bcb1ad871d98e9d63aca6b118d4238b48da5ad987ecc9f1,.md,텍스트(Markdown),2주차,tracked,최초 8865366(2026-07-31) / 최종 ed8ead5(2026-08-04) / 커밋 2회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0175,courses/바이브코딩/sessions/2주차/개정이력/2주차_재설계안_v1.md,25157,06bb9a661ff96ce6cdadaa0960e09593e5a3508988ba0fa90d489d12b62892b9,.md,텍스트(Markdown),2주차,tracked,최초 5c5552e(2026-07-25) / 최종 ed8ead5(2026-08-04) / 커밋 3회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0176,courses/바이브코딩/sessions/2주차/개정이력/2주차_최종결정본.html,81646,9c5bb39e68a931f2bdaec3a502a227e2591f26b81fbf7c55c998b2130d89b246,.html,HTML(문서),2주차,tracked,최초 f14a827(2026-07-30) / 최종 ed8ead5(2026-08-04) / 커밋 2회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,0(section 있으나 data-slide 0건),0
F-0177,courses/바이브코딩/sessions/2주차/개정이력/2주차_최종수정계획.md,58875,9baeea09f872f667b68de8cb0f01f97c28acdb9ab3d23e1bdf680570744e76d9,.md,텍스트(Markdown),2주차,tracked,최초 5c5552e(2026-07-25) / 최종 ed8ead5(2026-08-04) / 커밋 4회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0178,courses/바이브코딩/sessions/2주차/개정이력/README.md,5095,db1f0ee02157a8014b0c14af301dd3e7c2ffb0810ec8d13454f7e6e4179c8b9e,.md,텍스트(Markdown),2주차,tracked,최초 ed8ead5(2026-08-04) / 최종 ed8ead5(2026-08-04) / 커밋 1회,(참조 없음),참고자료,-,주차 개정 이력 문서,-,-,-
F-0179,courses/바이브코딩/sessions/2주차/실습예제/mvp/anchor_활동기록/DESIGN.md,987,d9ff61b6e17e9d7b01750cee3835ce01159ab5e30a75816047e3ed9350e5109b,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0180,courses/바이브코딩/sessions/2주차/실습예제/mvp/anchor_활동기록/index.html,942,82cd90ac0600de95e74ba6a424f4061a685e6aca58fa486a6cc28b38bc8b93d0,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 있으나 data-slide 0건),0
F-0181,courses/바이브코딩/sessions/2주차/실습예제/mvp/anchor_활동기록/prd.md,1172,69078c5ea8cc10c0fd0cf066e504701c91d9c7bd6b87688738fa2c58c12f0ccd,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0182,courses/바이브코딩/sessions/2주차/실습예제/mvp/anchor_활동기록/script.js,1020,29f83acc1cedc38d27b200caefd0b7932fa7434455ddecbd41d3bb093b6af96e,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0183,courses/바이브코딩/sessions/2주차/실습예제/mvp/anchor_활동기록/style.css,1465,68fe1ef287eaf85cde751b15468e5472fb23ee295aa2b9e8d0d7ce084ffbaa76,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0184,courses/바이브코딩/sessions/2주차/실습예제/mvp/calc_가상예산/index.html,1353,392dd2c1637da3ff7eb579c792c76c98dcc05247a795f055a751a93d90115d3c,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 있으나 data-slide 0건),0
F-0185,courses/바이브코딩/sessions/2주차/실습예제/mvp/calc_가상예산/prd.md,1311,082c76b2b66ec018f1bc159e582afa8af05f925713d3a29983fb8558ede524bd,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0186,courses/바이브코딩/sessions/2주차/실습예제/mvp/calc_가상예산/script.js,2005,c14ed6150445957b2537c11982e017d5aa4e9c14f60999ae96a7e3d8d3cc3e13,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0187,courses/바이브코딩/sessions/2주차/실습예제/mvp/calc_가상예산/style.css,1539,3f73d0d4026ed015695aec7edf1f9577441765270610f1c5881c04b565341442,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0188,courses/바이브코딩/sessions/2주차/실습예제/mvp/convert_단위변환/index.html,919,c24c6814727dd2cbe35f74f9cfbab16cf1af82bc37583cc21633d93f5d4d4a17,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 있으나 data-slide 0건),0
F-0189,courses/바이브코딩/sessions/2주차/실습예제/mvp/convert_단위변환/prd.md,975,9453288a17fdd026c60417ecfe841db1786578a366d7812c2f30e0801dc8650c,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0190,courses/바이브코딩/sessions/2주차/실습예제/mvp/convert_단위변환/script.js,682,757f061c93dfc67b1c4a20704382c26a24d8797636808e0e0fdcd65d7945ec8f,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0191,courses/바이브코딩/sessions/2주차/실습예제/mvp/convert_단위변환/style.css,1208,ff77f8bb06b3a446b7877e5d7d801f79ce92ab4d28b49672595d3840e87978fe,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0192,courses/바이브코딩/sessions/2주차/실습예제/mvp/pick_선택추천/index.html,1127,3ca2cbdf93e3c7c82d1cc40b6e8f8889c5673b40abd3682723a9a8092660c6b6,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 있으나 data-slide 0건),0
F-0193,courses/바이브코딩/sessions/2주차/실습예제/mvp/pick_선택추천/prd.md,1161,d9154349f937033866aa56ea5ec2678e45f13311371add25a2cde19c1cc0fa52,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0194,courses/바이브코딩/sessions/2주차/실습예제/mvp/pick_선택추천/script.js,2112,e352c9638d821e2a26acee6fe0414d1e50a78b0fafecd13d37cf55ab78745c99,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0195,courses/바이브코딩/sessions/2주차/실습예제/mvp/pick_선택추천/style.css,1418,6020df06855e8991e6c3f70485947ccdcc685fe70ca1f484bfe9a6ec07ccf1d6,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0196,courses/바이브코딩/sessions/2주차/실습예제/mvp/timer_집중타이머/index.html,839,6c231a41f6bdbac9ef832216649a5f53722f2b1b93f7b9d1a1c6b9dde8827bc0,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 있으나 data-slide 0건),0
F-0197,courses/바이브코딩/sessions/2주차/실습예제/mvp/timer_집중타이머/prd.md,1046,210bb1037a7e504d0186a54bc3b2f563a1d6ac2d83a2930d0efb60faa5a60577,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0198,courses/바이브코딩/sessions/2주차/실습예제/mvp/timer_집중타이머/script.js,1401,2469cf38f611102a86d839a875254e6d163ebfedfb6714d30bbb974ebc7f3390,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0199,courses/바이브코딩/sessions/2주차/실습예제/mvp/timer_집중타이머/style.css,1372,b0cd74a3c071ad3d0bec0488acb1930394e17ee14b78a778cd8921175f17b273,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0200,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/broken/index.html,1409,e2d151bf14b57cdca289287fe368724125ae4b7ec89bfe0769d4362673d1459e,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,file:///C:/Users/lecture/Desktop/앵커공유/style.css(없음);file:///C:/Users/lecture/Pictures/앵커로고.png(없음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 태그 자체 없음),0
F-0201,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/broken/script.js,805,6a254f11c6d305d356ddd2eec9aa482dde5febca95223ecefab4cb62537c7289,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0202,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/broken/설명.md,2166,d5d259202e5f867cd86a3f2570c9b5429794d80603ecc8eebc426cb074a40743,.md,텍스트(Markdown),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,assets/logo.svg(없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0203,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/assets/logo.svg,323,e7f69d2ab79e45f00e67a87094ef5dbd51faf7e0f24429e5d9fda98f6a6e1948,.svg,SVG,2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0204,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/index.html,1018,e7ad6ceadfcf7cb43827a734543bc030d3f9f837cd743884c07e4e997133a79c,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);assets/logo.svg(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 태그 자체 없음),0
F-0205,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/script.js,805,6a254f11c6d305d356ddd2eec9aa482dde5febca95223ecefab4cb62537c7289,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0206,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/style.css,1099,ff98a94ce245c0a8aa2eee2e69bc3be9227bccc8926ea071d97d1c702ce2be56,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0207,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/data.json,64,4e8c841618640afa204f8c4556c8f66be9d9ab0e22905647258ce56dbd92ba7a,.json,JSON,2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0208,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/index.html,715,a6551b35196f9c5d42faadc666cc697825acc7294084fa7d45d93e769455bded,.html,HTML(문서),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,./style.css(있음);./script.js(있음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,0(section 태그 자체 없음),0
F-0209,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/script.js,1309,f9f4c2336503c9f52de686ca85c4c342061390359c1b17bfa555c1a82de3a36d,.js,텍스트(JS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
F-0210,courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/style.css,973,0acfe174999e240525f3af267917f28613c9cee07bb0787fe3254b3cb903f92e,.css,텍스트(CSS),2주차,tracked,최초 ca04fcb(2026-07-22) / 최종 b5756e7(2026-07-29) / 커밋 2회,(참조 없음),편집 정본,-,실습 예제 소스(수강생 배포 대상),-,-,-
