order_id,order_date,order_status,customer_id,customer_type,age_group,region,category,product_name,brand,quantity,unit_price_krw,cost_per_unit_krw,discount_rate,shipping_fee_krw,payment_method,delivery_days,rating,returned,return_reason
ORD00851,2025-04-25,Completed,C0374,Returning,45-54,Incheon,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Bank Transfer,2,4,No,
ORD00852,2025-05-31,Completed,C0291,New,55+,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,0,65000,31000,0.2,3000,Virtual Account,5,5,No,
ORD00853,2025-07-06,Completed,C0532,Returning,18-24,Gyeonggi,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Card,4,5,No,
ORD00854,2025-12-23,Completed,C0247,New,25-34,Daegu,Fashion,Crossbody Bag,Morrow,2,43000,18000,0.2,3000,Card,2,5,No,
ORD00855,2025-08-27,Completed,C0336,Returning,35-44,Gyeonggi,Home,Desk Lamp,Lumen,4,39000,16000,0.2,3000,Virtual Account,3,4,No,
ORD00856,2025-07-27,Completed,C0690,Returning,35-44,Gangwon,Home,Desk Lamp,Lumen,4,39000,16000,0.05,3000,Card,5,5,No,
ORD00857,2025-04-18,Completed,C0733,New,45-54,Incheon,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Card,3,4,No,
ORD00858,2025-02-19,Completed,C0379,Returning,25-34,Seoul,Beauty,Lip Tint,Mellow,2,14000,5000,0.2,3000,Mobile Pay,3,5,No,
ORD00859,2025-05-14,Completed,C0712,Returning,35-44,Busan,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,3000,Mobile Pay,2,5,No,
ORD00860,2025-10-22,Completed,C0828,New,25-34,Incheon,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0,3000,Virtual Account,3,5,No,
ORD00861,2025-03-31,Completed,C0020,New,55+,Incheon,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,0,Bank Transfer,5,5,No,
ORD00862,2025-02-01,Completed,C0110,Returning,25-34,Daegu,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0.2,0,Card,3,4,No,
ORD00863,2025-08-26,Completed,C0189,Returning,45-54,Gyeonggi,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0.2,3000,Bank Transfer,5,5,No,
ORD00864,2025-08-29,Completed,C0753,New,35-44,Gwangju,Fashion,Crossbody Bag,Morrow,1,43000,18000,0.15,3000,Mobile Pay,5,5,No,
ORD00865,2025-06-07,Completed,C0792,Returning,18-24,Gangwon,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,3000,Bank Transfer,3,4,No,
ORD00866,2025-09-22,Completed,C0255,Returning,25-34,Gwangju,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,0,Bank Transfer,3,5,No,
ORD00867,2025-06-27,Completed,C0063,VIP,35-44,Daegu,Home,Storage Box Set,NeatHome,2,29000,12000,0.2,3000,Bank Transfer,5,5,No,
ORD00868,2025-07-06,Completed,C0311,Returning,35-44,Seoul,Fashion,Oversized Hoodie,Northline,1,45000,21000,0.15,3000,Mobile Pay,3,4,No,
ORD00869,2025-10-07,Completed,C0321,New,55+,Gangwon,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Virtual Account,6,3,No,
ORD00870,2025-02-07,Completed,C0335,VIP,45-54,Gwangju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,3000,Card,5,4,No,
ORD00871,2025-03-06,Completed,C0297,Returning,45-54,Incheon,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,3000,Mobile Pay,3,4,No,
ORD00872,2025-01-20,Completed,C0237,New,55+,Gwangju,Beauty,Hydrating Serum,PureLab,2,22000,9000,0.2,3000,Mobile Pay,2,5,No,
ORD00873,2025-05-12,Completed,C0711,Returning,35-44,Daejeon,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Card,1,4,No,
ORD00874,2025-03-17,Completed,C0227,VIP,25-34,Gwangju,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Card,4,4,No,
ORD00875,2025-09-09,Pending,C0684,VIP,55+,Gyeonggi,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Bank Transfer,,,No,
ORD00876,2025-03-25,Completed,C0135,New,45-54,Busan,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Bank Transfer,5,4,No,
ORD00877,2025-12-19,Completed,C0518,New,25-34,Daegu,Food,Gift Snack Box,HappyBox,1,33000,14000,0,3000,Mobile Pay,2,4,No,
ORD00878,2025-01-06,Completed,C0152,Returning,35-44,Busan,Food,Protein Bar Pack,FitBite,3,28000,12000,0.05,3000,Mobile Pay,2,5,No,
ORD00879,2025-06-24,Completed,C0245,Returning,45-54,Gangwon,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Card,6,4,No,
ORD00880,2025-09-25,Completed,C0558,Returning,25-34,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Bank Transfer,2,,No,
ORD00881,2025-05-04,Completed,C0380,New,45-54,Busan,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,3000,Mobile Pay,5,5,No,
ORD00882,2025-11-30,Completed,C0011,New,18-24,Busan,Fashion,Oversized Hoodie,Northline,3,45000,21000,0.25,3000,Virtual Account,4,5,No,
ORD00883,2025-01-30,Completed,C0402,New,25-34,Busan,Beauty,Lip Tint,Mellow,2,14000,5000,0,0,Card,3,4,No,
ORD00884,2025-12-21,Completed,C0408,VIP,45-54,Seoul,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0,3000,Card,4,4,No,
ORD00885,2025-09-09,Completed,C0369,New,18-24,Jeju,Food,Gift Snack Box,HappyBox,4,33000,14000,0,3000,Mobile Pay,6,4,No,
ORD00886,2025-01-04,Pending,C0061,VIP,55+,Daejeon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,0,Bank Transfer,,,No,
ORD00887,2025-10-27,Completed,C0565,VIP,45-54,Jeju,Home,Desk Lamp,Lumen,3,39000,16000,0.2,3000,Mobile Pay,1,4,No,
ORD00888,2025-07-31,Completed,C0093,VIP,25-34,Seoul,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Mobile Pay,5,5,No,
ORD00889,2025-09-18,Completed,C0819,Returning,45-54,Gyeonggi,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Bank Transfer,4,4,No,
ORD00890,2025-10-17,Completed,C0483,New,18-24,Daejeon,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Card,5,4,No,
ORD00891,2025-02-04,Pending,C0746,New,25-34,Gwangju,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,0,Virtual Account,,,No,
ORD00892,2025-07-06,Completed,C0127,New,55+,Gwangju,Beauty,Lip Tint,Mellow,1,14000,5000,0,3000,Card,5,4,No,
ORD00893,2025-12-20,Completed,C0529,New,55+,Busan,Beauty,Lip Tint,Mellow,2,14000,5000,0,3000,Bank Transfer,1,4,No,
ORD00894,2025-07-23,Completed,C0843,Returning,55+,Gangwon,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0.1,3000,Card,2,5,No,
ORD00895,2025-06-03,Completed,C0846,New,18-24,Gyeonggi,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,0,Bank Transfer,4,4,No,
ORD00896,2025-01-30,Completed,C0423,VIP,55+,Daejeon,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Card,2,4,No,
ORD00897,2025-06-01,Completed,C0217,New,35-44,Gwangju,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Virtual Account,3,5,No,
ORD00898,2025-11-29,Completed,C0130,New,25-34,Daegu,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,0,Mobile Pay,2,4,No,
ORD00899,2025-04-12,Completed,C0295,Returning,25-34,Seoul,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Bank Transfer,3,5,No,
ORD00900,2025-09-21,Completed,C0569,New,25-34,Busan,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,3000,Mobile Pay,5,5,No,
ORD00901,2025-10-24,Completed,C0327,Returning,45-54,Incheon,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0.1,3000,Virtual Account,1,5,No,
ORD00902,2025-11-23,Cancelled,C0054,New,35-44,Seoul,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,0,Virtual Account,,,No,
ORD00903,2025-10-05,Completed,C0321,VIP,18-24,Incheon,Electronics,Smart Watch,Pulse,2,99000,47000,0,0,Mobile Pay,3,5,No,
ORD00904,2025-08-19,Completed,C0205,New,25-34,Jeju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,0,Bank Transfer,5,4,No,
ORD00905,2025-03-14,Completed,C0763,Returning,35-44,Daejeon,Food,Protein Bar Pack,FitBite,2,28000,12000,0.15,3000,Card,3,4,No,
ORD00906,2025-12-24,Completed,C0652,New,35-44,Daegu,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Virtual Account,5,5,No,
ORD00907,2025-10-25,Completed,C0566,Returning,55+,Gwangju,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,0,Card,2,5,No,
ORD00908,2025-10-18,Completed,C0446,New,35-44,Gyeonggi,Electronics,Smart Watch,Pulse,3,99000,47000,0,3000,Mobile Pay,1,4,No,
ORD00909,2025-05-10,Completed,C0058,New,18-24,Jeju,Home,Cotton Towel Set,SoftDay,4,24000,10000,0.05,0,Card,7,4,No,
ORD00910,2025-01-31,Completed,C0716,New,25-34,Seoul,Food,Protein Bar Pack,FitBite,1,28000,12000,0,0,Bank Transfer,1,4,No,
ORD00911,2025-07-25,Completed,C0037,Returning,55+,Jeju,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Virtual Account,3,5,No,
ORD00912,2025-01-31,Pending,C0068,VIP,18-24,Daejeon,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0,0,Mobile Pay,,,No,
ORD00913,2025-04-10,Completed,C0817,Returning,55+,Daejeon,Beauty,Lip Tint,Mellow,1,14000,5000,0.25,3000,Mobile Pay,3,4,No,
ORD00914,2025-03-06,Completed,C0578,Returning,35-44,Seoul,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.2,3000,Bank Transfer,5,4,No,
ORD00915,2025-01-25,Completed,C0375,New,45-54,Seoul,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Bank Transfer,4,4,No,
ORD00916,2025-08-08,Completed,C0673,New,25-34,Incheon,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0.2,0,Card,1,5,No,
ORD00917,2025-01-22,Completed,C0028,VIP,35-44,Seoul,Electronics,Wireless Earbuds,Nova,2,49000,24000,0.25,0,Virtual Account,5,5,No,
ORD00918,2025-09-28,Completed,C0567,Returning,35-44,Gangwon,Food,Gift Snack Box,HappyBox,2,33000,14000,0,3000,Mobile Pay,5,5,No,
ORD00919,2025-03-01,Completed,C0340,VIP,18-24,Gyeonggi,Beauty,Lip Tint,Mellow,1,14000,5000,0,3000,Virtual Account,3,5,No,
ORD00920,2025-06-13,Completed,C0369,New,45-54,Gwangju,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,3000,Mobile Pay,4,4,No,
ORD00921,2025-12-22,Completed,C0094,Returning,18-24,Daejeon,Beauty,Hydrating Serum,PureLab,4,22000,9000,0,0,Mobile Pay,3,4,No,
ORD00922,2025-07-31,Completed,C0188,New,35-44,Daegu,Home,Desk Lamp,Lumen,4,39000,16000,0.2,3000,Bank Transfer,1,5,No,
ORD00923,2025-08-17,Completed,C0347,Returning,18-24,Busan,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Card,5,4,No,
ORD00924,2025-09-07,Completed,C0315,New,25-34,Daejeon,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0,3000,Mobile Pay,3,4,No,
ORD00925,2025-03-17,Completed,C0766,Returning,25-34,Gwangju,Beauty,Hydrating Serum,PureLab,4,22000,9000,0.2,3000,Virtual Account,1,5,No,
ORD00926,2025-01-29,Completed,C0777,New,18-24,Incheon,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0,0,Mobile Pay,2,5,No,
ORD00927,2025-11-04,Completed,C0485,Returning,18-24,Jeju,Food,Gift Snack Box,HappyBox,1,33000,14000,0,3000,Bank Transfer,4,4,No,
ORD00928,2025-12-03,Completed,C0451,Returning,45-54,Gwangju,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Bank Transfer,3,5,No,
ORD00929,2025-08-24,Completed,C0421,VIP,55+,Gwangju,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Bank Transfer,2,4,No,
ORD00930,2025-07-24,Completed,C0731,New,18-24,Gwangju,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0.15,3000,Bank Transfer,1,4,No,
ORD00931,2025-04-10,Completed,C0636,New,25-34,Incheon,Electronics,Smart Watch,Pulse,3,99000,47000,0.2,3000,Bank Transfer,1,4,No,
ORD00932,2025-04-13,Completed,C0694,New,35-44,Daejeon,Beauty,Lip Tint,Mellow,2,14000,5000,0.25,0,Bank Transfer,45,5,No,
ORD00933,2025-10-11,Completed,C0400,Returning,45-54,Busan,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,3000,Virtual Account,3,4,No,
ORD00934,2025-05-11,Completed,C0733,Returning,45-54,Busan,Electronics,Wireless Earbuds,Nova,1,49000,24000,0.05,3000,Card,5,4,No,
ORD00935,2025-12-16,Completed,C0033,Returning,55+,Gyeonggi,Food,Protein Bar Pack,FitBite,1,28000,12000,0,3000,Virtual Account,4,4,No,
ORD00936,2025-09-01,Completed,C0838,Returning,55+,Gyeonggi,Electronics,Wireless Earbuds,Nova,1,49000,24000,0.15,0,Mobile Pay,2,5,No,
ORD00937,2025-01-21,Completed,C0583,New,18-24,Incheon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,0,Bank Transfer,5,5,No,
ORD00938,2025-03-17,Completed,C0541,New,55+,Busan,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,0,Card,5,4,No,
ORD00939,2025-10-18,Completed,C0279,New,35-44,Gangwon,Beauty,Hydrating Serum,PureLab,2,22000,9000,0.2,3000,Card,4,4,No,
ORD00940,2025-07-03,Completed,C0265,Returning,55+,Gangwon,Home,Cotton Towel Set,SoftDay,2,24000,10000,0.25,0,Mobile Pay,3,5,No,
ORD00941,2025-05-18,Completed,C0471,Returning,35-44,Gwangju,Food,Protein Bar Pack,FitBite,1,28000,12000,0.25,3000,Mobile Pay,2,5,No,
ORD00942,2025-06-28,Completed,C0249,VIP,45-54,Daegu,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0.1,3000,Bank Transfer,3,5,No,
ORD00943,2025-11-11,Completed,C0390,VIP,45-54,Gwangju,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,0,Virtual Account,5,5,No,
ORD00944,2025-03-07,Completed,C0716,Returning,25-34,Gwangju,Home,Cotton Towel Set,SoftDay,4,24000,10000,0.2,3000,Card,5,5,No,
ORD00945,2025-12-22,Completed,C0477,VIP,55+,Gangwon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0.1,3000,Bank Transfer,5,5,No,
ORD00946,2025-11-06,Completed,C0474,New,35-44,Gangwon,Home,Cotton Towel Set,SoftDay,1,24000,10000,0,3000,Mobile Pay,9,3,Yes,Different from description
ORD00947,2025-12-30,Completed,C0316,Returning,55+,Daejeon,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Card,2,4,No,
ORD00948,2025-06-01,Completed,C0051,VIP,25-34,Daegu,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,0,Bank Transfer,1,4,No,
ORD00949,2025-10-04,Completed,C0745,Returning,25-34,Daejeon,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,3000,Card,4,5,No,
ORD00950,2025-04-03,Completed,C0614,Returning,18-24,Gwangju,Food,Protein Bar Pack,FitBite,2,28000,12000,0,0,Bank Transfer,1,5,No,
ORD00951,2025-11-13,Completed,C0446,VIP,55+,Gangwon,Beauty,Lip Tint,Mellow,2,14000,5000,0.2,3000,Virtual Account,6,3,No,
ORD00952,2025-01-24,Completed,C0719,New,55+,Seoul,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0,3000,Virtual Account,2,5,No,
ORD00953,2025-03-08,Completed,C0064,VIP,35-44,Jeju,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Mobile Pay,7,4,No,
ORD00954,2025-12-22,Completed,C0538,New,45-54,Gyeonggi,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,3000,Bank Transfer,1,3,Yes,Different from description
ORD00955,2025-03-30,Completed,C0021,Returning,35-44,Busan,Beauty,Hydrating Serum,PureLab,3,22000,9000,0.05,3000,Virtual Account,3,4,No,
ORD00956,2025-10-07,Completed,C0254,VIP,25-34,Gyeonggi,Home,Storage Box Set,NeatHome,1,29000,12000,0.15,3000,Bank Transfer,2,4,No,
ORD00957,2025-03-19,Completed,C0584,New,55+,Busan,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.2,0,Bank Transfer,1,4,No,
ORD00958,2025-11-29,Completed,C0428,VIP,35-44,Seoul,Electronics,Smart Watch,Pulse,2,99000,47000,0,3000,Mobile Pay,4,4,No,
ORD00959,2025-01-03,Completed,C0118,Returning,45-54,Busan,Electronics,Wireless Earbuds,Nova,3,49000,24000,0.25,0,Bank Transfer,1,4,No,
ORD00960,2025-06-22,Completed,C0660,Returning,18-24,Gwangju,Beauty,Lip Tint,Mellow,2,14000,5000,0,3000,Virtual Account,1,,No,
ORD00961,2025-03-31,Cancelled,C0586,New,25-34,Daegu,Home,Storage Box Set,NeatHome,3,29000,12000,0,0,Virtual Account,,,No,
ORD00962,2025-10-01,Completed,C0429,New,18-24,Gwangju,Beauty,Lip Tint,Mellow,3,14000,5000,0,0,Bank Transfer,2,4,No,
ORD00963,2025-08-08,Completed,C0716,Returning,55+,Daegu,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Virtual Account,4,4,No,
ORD00964,2025-06-13,Completed,C0330,VIP,35-44,Gangwon,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0.15,0,Mobile Pay,9,2,Yes,Late delivery
ORD00965,2025-08-24,Completed,C0110,New,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Virtual Account,4,4,No,
ORD00966,2025-06-24,Completed,C0732,Returning,18-24,Gyeonggi,Electronics,Wireless Earbuds,Nova,2,49000,24000,0.05,3000,Virtual Account,1,4,No,
ORD00967,2025-07-25,Completed,C0568,Returning,25-34,Busan,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.15,3000,Card,4,4,No,
ORD00968,2025-02-16,Completed,C0251,Returning,45-54,Incheon,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0.05,3000,Card,1,5,No,
ORD00969,2025-08-22,Completed,C0402,Returning,45-54,Jeju,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0,3000,Virtual Account,5,5,No,
ORD00970,2025-11-26,Completed,C0400,Returning,55+,Jeju,Food,Protein Bar Pack,FitBite,1,28000,12000,0,3000,Virtual Account,7,4,No,
ORD00971,2025-06-09,Completed,C0519,Returning,25-34,Gangwon,Fashion,Oversized Hoodie,Northline,4,45000,21000,0.15,0,Mobile Pay,7,2,Yes,Damaged item
ORD00972,2025-05-13,Completed,C0839,Returning,55+,Gwangju,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0.15,3000,Mobile Pay,4,5,No,
ORD00973,2025-10-29,Pending,C0015,New,35-44,Gwangju,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,0,Bank Transfer,,,No,
ORD00974,2025-11-07,Completed,C0112,Returning,25-34,Seoul,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Mobile Pay,3,5,No,
ORD00975,2025-09-12,Completed,C0050,New,18-24,Gyeonggi,Fashion,Crossbody Bag,Morrow,2,43000,18000,0.15,0,Virtual Account,3,,Yes,Wrong size
ORD00976,2025-01-13,Completed,C0089,New,25-34,Seoul,Fashion,Oversized Hoodie,Northline,4,45000,21000,0.15,3000,Virtual Account,4,5,No,
ORD00977,2025-07-10,Completed,C0667,New,55+,Busan,Food,Protein Bar Pack,FitBite,2,28000,12000,0,0,Mobile Pay,4,4,No,
ORD00978,2025-01-10,Completed,C0005,VIP,45-54,Busan,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.1,0,Bank Transfer,2,5,No,
ORD00979,2025-11-14,Completed,C0475,VIP,25-34,Daejeon,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Card,2,4,No,
ORD00980,2025-05-21,Completed,C0734,Returning,35-44,Seoul,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Card,5,4,No,
ORD00981,2025-01-12,Completed,C0720,New,18-24,Gangwon,Electronics,Smart Watch,Pulse,1,99000,47000,0.1,3000,Virtual Account,5,4,No,
ORD00982,2025-05-11,Completed,C0611,Returning,35-44,Daejeon,Food,Protein Bar Pack,FitBite,1,28000,12000,0,0,Bank Transfer,4,4,No,
ORD00983,2025-10-16,Completed,C0682,New,35-44,Busan,Pet,Pet Bed,ComfyPaws,1,47000,20000,0,0,Bank Transfer,4,4,No,
ORD00984,2025-02-17,Completed,C0140,Returning,18-24,Gangwon,Beauty,Lip Tint,Mellow,3,14000,5000,0,3000,Mobile Pay,5,4,No,
ORD00985,2025-11-12,Completed,C0068,Returning,55+,Busan,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0.25,3000,Bank Transfer,4,4,No,
ORD00986,2025-05-03,Completed,C0039,Returning,35-44,Jeju,Home,Desk Lamp,Lumen,3,39000,16000,0.05,3000,Bank Transfer,1,4,No,
ORD00987,2025-08-17,Completed,C0528,New,35-44,Jeju,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Virtual Account,3,4,No,
ORD00988,2025-06-23,Completed,C0026,VIP,45-54,Busan,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Virtual Account,4,4,No,
ORD00989,2025-06-18,Completed,C0592,New,25-34,Daejeon,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Mobile Pay,3,5,No,
ORD00990,2025-09-25,Completed,C0255,VIP,18-24,Busan,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0.05,3000,Bank Transfer,3,4,No,
ORD00991,2025-11-05,Completed,C0188,New,35-44,Gyeonggi,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,0,Bank Transfer,1,5,No,
ORD00992,2025-06-18,Completed,C0111,New,18-24,Jeju,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,3000,Virtual Account,4,5,No,
ORD00993,2025-06-08,Completed,C0400,New,45-54,Jeju,Beauty,Lip Tint,Mellow,1,14000,5000,0.25,3000,Virtual Account,4,5,No,
ORD00994,2025-03-20,Completed,C0368,Returning,25-34,Gwangju,Fashion,Crossbody Bag,Morrow,4,43000,18000,0.25,3000,Card,3,3,Yes,Late delivery
ORD00995,2025-07-30,Pending,C0561,Returning,35-44,Jeju,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,0,Bank Transfer,,,No,
ORD00996,2025-04-26,Pending,C0433,New,18-24,Incheon,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,0,Card,,,No,
ORD00997,2025-12-11,Completed,C0320,Returning,35-44,Daegu,Fashion,Crossbody Bag,Morrow,1,43000,18000,0,3000,Bank Transfer,4,5,No,
ORD00998,2025-11-09,Completed,C0584,New,35-44,Seoul,Food,Protein Bar Pack,FitBite,3,28000,12000,0.15,3000,Card,5,5,No,
ORD00999,2025-11-07,Completed,C0693,New,25-34,Daejeon,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Bank Transfer,2,5,No,
ORD01000,2025-02-09,Completed,C0023,VIP,55+,Incheon,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Mobile Pay,1,4,No,
ORD01001,2025-03-30,Completed,C0468,New,25-34,Jeju,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0.2,3000,Mobile Pay,8,3,No,
ORD01002,2025-12-19,Completed,C0559,New,25-34,Gwangju,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,3000,Card,1,5,No,
ORD01003,2025-10-14,Cancelled,C0159,VIP,45-54,Daegu,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,0,Virtual Account,,,No,
ORD01004,2025-09-03,Completed,C0497,Returning,55+,Daejeon,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0.05,3000,Mobile Pay,4,5,No,
ORD01005,2025-11-24,Completed,C0663,Returning,18-24,Busan,Electronics,Wireless Earbuds,Nova,4,49000,24000,0,3000,Mobile Pay,5,4,No,
ORD01006,2025-10-05,Completed,C0565,New,45-54,Busan,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Mobile Pay,2,5,No,
ORD01007,2025-04-10,Completed,C0579,VIP,25-34,Daegu,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0.15,3000,Bank Transfer,5,5,No,
ORD01008,2025-03-23,Completed,C0115,VIP,18-24,Gyeonggi,Food,Gift Snack Box,HappyBox,2,33000,14000,0.2,3000,Virtual Account,3,5,No,
ORD01009,2025-09-23,Completed,C0019,Returning,18-24,Gangwon,Beauty,Hydrating Serum,PureLab,3,22000,9000,0,3000,Mobile Pay,2,4,No,
ORD01010,2025-02-27,Completed,C0848,Returning,45-54,Seoul,Beauty,Hydrating Serum,PureLab,4,22000,9000,0,3000,Bank Transfer,1,5,No,
ORD01011,2025-10-23,Completed,C0404,Returning,25-34,Gwangju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0.05,3000,Bank Transfer,2,5,No,
ORD01012,2025-11-03,Completed,C0377,Returning,18-24,Seoul,Food,Gift Snack Box,HappyBox,2,33000,14000,0.05,3000,Virtual Account,3,5,No,
ORD01013,2025-10-28,Completed,C0381,Returning,55+,Gangwon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,0,Mobile Pay,2,5,No,
ORD01014,2025-10-14,Completed,C0785,New,18-24,Busan,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.05,3000,Virtual Account,4,4,No,
ORD01015,2025-06-21,Completed,C0320,Returning,25-34,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0.25,3000,Mobile Pay,3,5,No,
ORD01016,2025-01-21,Completed,C0440,Returning,45-54,Daejeon,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Mobile Pay,2,5,No,
ORD01017,2025-05-26,Completed,C0780,Returning,18-24,Daegu,Fashion,Crossbody Bag,Morrow,3,43000,18000,0,0,Mobile Pay,2,5,No,
ORD01018,2025-10-20,Completed,C0078,New,18-24,Daejeon,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.2,3000,Card,4,5,No,
ORD01019,2025-05-29,Completed,C0087,New,18-24,Daegu,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Mobile Pay,5,5,No,
ORD01020,2025-12-13,Completed,C0175,Returning,18-24,Seoul,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Mobile Pay,3,4,No,
ORD01021,2025-02-24,Completed,C0615,VIP,35-44,Incheon,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,0,Mobile Pay,5,5,No,
ORD01022,2025-09-03,Completed,C0723,VIP,55+,Seoul,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,3000,Virtual Account,2,4,No,
ORD01023,2025-06-25,Pending,C0572,VIP,18-24,Gwangju,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,0,Bank Transfer,,,No,
