order_id,order_date,order_status,customer_id,customer_type,age_group,region,category,product_name,brand,quantity,unit_price_krw,cost_per_unit_krw,discount_rate,shipping_fee_krw,payment_method,delivery_days,rating,returned,return_reason,order_month,net_revenue_krw,cost_total_krw,margin_krw,delivery_metric_included,source_line
ORD00582,2025-03-15,Completed,C0516,Returning,45-54,Seoul,Home,Desk Lamp,Lumen,2,39000,16000,0.15,3000,Mobile Pay,5,4,No,,2025-03,66300,32000,34300,Yes,583
ORD00583,2025-12-07,Completed,C0827,New,18-24,Busan,Food,Protein Bar Pack,FitBite,2,28000,12000,0.25,3000,Bank Transfer,2,5,No,,2025-12,42000,24000,18000,Yes,584
ORD00584,2025-12-08,Completed,C0284,New,45-54,Gyeonggi,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Bank Transfer,3,4,Yes,Wrong size,2025-12,94000,40000,54000,Yes,585
ORD00585,2025-07-18,Completed,C0168,New,45-54,Busan,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,0,Card,3,5,No,,2025-07,44000,18000,26000,Yes,586
ORD00586,2025-02-14,Completed,C0432,Returning,35-44,Busan,Food,Gift Snack Box,HappyBox,2,33000,14000,0.2,3000,Mobile Pay,3,5,No,,2025-02,52800,28000,24800,Yes,587
ORD00587,2025-04-10,Completed,C0367,Returning,25-34,Gangwon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,0,Bank Transfer,6,2,Yes,Wrong size,2025-04,90000,42000,48000,Yes,588
ORD00588,2025-10-29,Completed,C0556,New,55+,Gyeonggi,Food,Protein Bar Pack,FitBite,4,28000,12000,0.25,0,Card,5,4,No,,2025-10,84000,48000,36000,Yes,589
ORD00589,2025-01-20,Completed,C0777,VIP,55+,Gwangju,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Bank Transfer,2,4,No,,2025-01,99000,47000,52000,Yes,590
ORD00590,2025-06-24,Completed,C0460,New,55+,Incheon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.25,0,Card,3,4,No,,2025-06,13500,7000,6500,Yes,591
ORD00591,2025-04-03,Completed,C0073,New,18-24,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Mobile Pay,1,5,No,,2025-04,58000,24000,34000,Yes,592
ORD00592,2025-07-26,Completed,C0210,VIP,18-24,Jeju,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Card,5,5,No,,2025-07,116000,48000,68000,Yes,593
ORD00593,2025-05-07,Completed,C0442,New,35-44,Gwangju,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Bank Transfer,5,5,No,,2025-05,100000,44000,56000,Yes,594
ORD00594,2025-12-02,Completed,C0159,New,35-44,Jeju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,0,Virtual Account,4,4,No,,2025-12,50000,22000,28000,Yes,595
ORD00595,2025-03-28,Completed,C0428,VIP,18-24,Gwangju,Electronics,Wireless Earbuds,Nova,2,49000,24000,0.15,3000,Mobile Pay,2,4,No,,2025-03,83300,48000,35300,Yes,596
ORD00596,2025-08-15,Completed,C0436,VIP,45-54,Gyeonggi,Electronics,Smart Watch,Pulse,3,99000,47000,0.15,3000,Card,2,5,No,,2025-08,252450,141000,111450,Yes,597
ORD00597,2025-11-30,Completed,C0269,VIP,55+,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Bank Transfer,5,4,No,,2025-11,58000,24000,34000,Yes,598
ORD00598,2025-02-04,Completed,C0345,New,35-44,Daejeon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0,3000,Mobile Pay,4,,No,,2025-02,18000,7000,11000,Yes,599
ORD00600,2025-07-31,Completed,C0084,New,45-54,Seoul,Food,Protein Bar Pack,FitBite,1,28000,12000,0,3000,Mobile Pay,45,4,No,,2025-07,28000,12000,16000,No,601
ORD00601,2025-01-15,Completed,C0095,New,18-24,Jeju,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,0,Mobile Pay,1,4,No,,2025-01,236000,104000,132000,Yes,602
ORD00602,2025-09-11,Completed,C0380,Returning,35-44,Jeju,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0.25,3000,Card,4,4,No,,2025-09,24000,15000,9000,Yes,603
ORD00603,2025-05-03,Completed,C0154,New,45-54,Daegu,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Card,1,4,No,,2025-05,56000,20000,36000,Yes,604
ORD00604,2025-09-04,Completed,C0096,Returning,45-54,Jeju,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Bank Transfer,1,5,No,,2025-09,56000,24000,32000,Yes,605
ORD00605,2025-02-10,Completed,C0229,New,35-44,Gwangju,Beauty,Lip Tint,Mellow,1,14000,5000,0,3000,Virtual Account,2,4,No,,2025-02,14000,5000,9000,Yes,606
ORD00606,2025-04-02,Completed,C0160,Returning,45-54,Daegu,Food,Gift Snack Box,HappyBox,2,33000,14000,0.25,3000,Bank Transfer,2,5,No,,2025-04,49500,28000,21500,Yes,607
ORD00607,2025-04-02,Completed,C0117,New,45-54,Gangwon,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Bank Transfer,2,5,No,,2025-04,58000,24000,34000,Yes,608
ORD00609,2025-12-27,Completed,C0795,Returning,35-44,Gangwon,Food,Protein Bar Pack,FitBite,3,28000,12000,0.15,0,Bank Transfer,1,4,No,,2025-12,71400,36000,35400,Yes,610
ORD00611,2025-05-21,Completed,C0208,New,55+,Busan,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Mobile Pay,4,5,No,,2025-05,116000,48000,68000,Yes,612
ORD00612,2025-08-24,Completed,C0530,Returning,18-24,Seoul,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.15,3000,Virtual Account,5,4,No,,2025-08,109650,54000,55650,Yes,613
ORD00613,2025-11-27,Completed,C0514,Returning,35-44,Busan,Electronics,Smart Watch,Pulse,2,99000,47000,0,3000,Card,4,5,No,,2025-11,198000,94000,104000,Yes,614
ORD00614,2025-10-05,Completed,C0372,Returning,18-24,Daegu,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0.15,0,Bank Transfer,5,5,No,,2025-10,108800,60000,48800,Yes,615
ORD00615,2025-05-31,Completed,C0387,New,35-44,Gyeonggi,Electronics,Smart Watch,Pulse,1,99000,47000,0.15,3000,Bank Transfer,1,5,No,,2025-05,84150,47000,37150,Yes,616
ORD00616,2025-12-23,Completed,C0566,VIP,55+,Gwangju,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,3000,Card,4,4,No,,2025-12,147000,72000,75000,Yes,617
ORD00617,2025-02-26,Completed,C0526,Returning,45-54,Gyeonggi,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.05,0,Bank Transfer,2,,No,,2025-02,68400,30000,38400,Yes,618
ORD00618,2025-08-03,Completed,C0119,Returning,18-24,Seoul,Beauty,Hydrating Serum,PureLab,3,22000,9000,0.2,0,Card,4,4,No,,2025-08,52800,27000,25800,Yes,619
ORD00619,2025-04-29,Completed,C0677,VIP,18-24,Gangwon,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Card,1,5,No,,2025-04,84000,36000,48000,Yes,620
ORD00620,2025-11-16,Completed,C0392,New,18-24,Daegu,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,0,Card,4,5,No,,2025-11,38000,16000,22000,Yes,621
ORD00621,2025-09-24,Completed,C0417,New,25-34,Gyeonggi,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0,0,Virtual Account,1,5,No,,2025-09,18000,7000,11000,Yes,622
ORD00622,2025-06-30,Completed,C0085,VIP,45-54,Gangwon,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Card,7,3,No,,2025-06,116000,48000,68000,Yes,623
ORD00623,2025-08-20,Completed,C0356,Returning,18-24,Busan,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,3000,Card,4,5,No,,2025-08,75000,33000,42000,Yes,624
ORD00624,2025-10-10,Completed,C0503,Returning,25-34,Busan,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0.05,3000,Virtual Account,5,5,No,,2025-10,95000,44000,51000,Yes,625
ORD00625,2025-11-22,Completed,C0706,Returning,45-54,Incheon,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0.2,3000,Bank Transfer,2,4,No,,2025-11,76800,45000,31800,Yes,626
ORD00626,2025-07-30,Completed,C0169,New,18-24,Daegu,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,0,Bank Transfer,5,4,No,,2025-07,147000,72000,75000,Yes,627
ORD00627,2025-05-19,Completed,C0436,Returning,35-44,Incheon,Fashion,Oversized Hoodie,Northline,4,45000,21000,0,3000,Bank Transfer,3,5,No,,2025-05,180000,84000,96000,Yes,628
ORD00628,2025-02-15,Completed,C0189,New,45-54,Gangwon,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.25,3000,Virtual Account,5,4,No,,2025-02,18750,11000,7750,Yes,629
ORD00629,2025-07-15,Completed,C0283,Returning,25-34,Incheon,Home,Storage Box Set,NeatHome,3,29000,12000,0,0,Card,1,5,No,,2025-07,87000,36000,51000,Yes,630
ORD00630,2025-01-18,Completed,C0109,Returning,35-44,Gyeonggi,Food,Protein Bar Pack,FitBite,2,28000,12000,0.2,3000,Mobile Pay,1,4,No,,2025-01,44800,24000,20800,Yes,631
ORD00631,2025-11-03,Completed,C0256,VIP,25-34,Gyeonggi,Food,Gift Snack Box,HappyBox,3,33000,14000,0.15,3000,Bank Transfer,5,4,No,,2025-11,84150,42000,42150,Yes,632
ORD00632,2025-12-19,Completed,C0744,VIP,55+,Jeju,Home,Desk Lamp,Lumen,1,39000,16000,0,0,Virtual Account,4,4,No,,2025-12,39000,16000,23000,Yes,633
ORD00633,2025-04-19,Completed,C0559,New,55+,Gwangju,Beauty,Hydrating Serum,PureLab,4,22000,9000,0,3000,Mobile Pay,2,5,No,,2025-04,88000,36000,52000,Yes,634
ORD00634,2025-10-16,Completed,C0686,VIP,55+,Jeju,Beauty,Lip Tint,Mellow,2,14000,5000,0.25,3000,Card,7,4,No,,2025-10,21000,10000,11000,Yes,635
ORD00635,2025-08-18,Completed,C0440,New,35-44,Busan,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,3000,Bank Transfer,5,5,No,,2025-08,135000,63000,72000,Yes,636
ORD00636,2025-11-06,Completed,C0380,New,25-34,Seoul,Electronics,Wireless Earbuds,Nova,3,49000,24000,0.1,3000,Mobile Pay,1,5,No,,2025-11,132300,72000,60300,Yes,637
ORD00637,2025-06-14,Completed,C0153,New,55+,Gangwon,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Bank Transfer,3,,No,,2025-06,29000,12000,17000,Yes,638
ORD00638,2025-12-05,Completed,C0354,Returning,25-34,Daegu,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Card,3,4,No,,2025-12,22000,9000,13000,Yes,639
ORD00639,2025-05-14,Completed,C0740,New,35-44,Seoul,Food,Protein Bar Pack,FitBite,3,28000,12000,0,0,Card,4,4,No,,2025-05,84000,36000,48000,Yes,640
ORD00640,2025-04-18,Completed,C0645,VIP,25-34,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Virtual Account,5,4,No,,2025-04,38000,16000,22000,Yes,641
ORD00641,2025-06-25,Completed,C0439,Returning,25-34,Gangwon,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,0,Virtual Account,2,4,No,,2025-06,260000,124000,136000,Yes,642
ORD00642,2025-04-04,Completed,C0221,Returning,35-44,Busan,Food,Gift Snack Box,HappyBox,2,33000,14000,0,3000,Bank Transfer,1,5,No,,2025-04,66000,28000,38000,Yes,643
ORD00643,2025-10-01,Completed,C0804,VIP,35-44,Incheon,Fashion,Crossbody Bag,Morrow,4,43000,18000,0.2,3000,Bank Transfer,4,4,Yes,Damaged item,2025-10,137600,72000,65600,Yes,644
ORD00644,2025-06-09,Completed,C0702,VIP,45-54,Busan,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,3000,Card,4,4,No,,2025-06,147000,72000,75000,Yes,645
ORD00645,2025-12-20,Completed,C0675,Returning,18-24,Busan,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Virtual Account,3,5,No,,2025-12,44000,18000,26000,Yes,646
ORD00646,2025-12-26,Completed,C0404,New,35-44,Gwangju,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.25,0,Card,2,5,No,,2025-12,67500,42000,25500,Yes,647
ORD00647,2025-08-30,Completed,C0418,New,18-24,Gwangju,Beauty,Lip Tint,Mellow,2,14000,5000,0,0,Bank Transfer,4,5,No,,2025-08,28000,10000,18000,Yes,648
ORD00648,2025-11-17,Completed,C0428,New,35-44,Daegu,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0,3000,Mobile Pay,3,4,No,,2025-11,130000,62000,68000,Yes,649
ORD00650,2025-05-10,Completed,C0120,Returning,18-24,Gwangju,Pet,Pet Bed,ComfyPaws,2,47000,20000,0.25,0,Bank Transfer,1,4,No,,2025-05,70500,40000,30500,Yes,651
ORD00651,2025-01-19,Completed,C0504,Returning,45-54,Gyeonggi,Electronics,Smart Watch,Pulse,3,99000,47000,0,0,Mobile Pay,2,5,No,,2025-01,297000,141000,156000,Yes,652
ORD00652,2025-03-03,Completed,C0265,Returning,35-44,Busan,Food,Gift Snack Box,HappyBox,4,33000,14000,0,0,Bank Transfer,2,5,No,,2025-03,132000,56000,76000,Yes,653
ORD00655,2025-02-06,Completed,C0416,VIP,25-34,Daejeon,Food,Protein Bar Pack,FitBite,3,28000,12000,0,0,Mobile Pay,4,4,No,,2025-02,84000,36000,48000,Yes,656
ORD00656,2025-06-30,Completed,C0218,VIP,25-34,Gyeonggi,Fashion,Crossbody Bag,Morrow,4,43000,18000,0,3000,Card,1,5,No,,2025-06,172000,72000,100000,Yes,657
ORD00657,2025-05-11,Completed,C0685,New,35-44,Gwangju,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Card,3,5,No,,2025-05,94000,40000,54000,Yes,658
ORD00658,2025-11-15,Completed,C0841,Returning,35-44,Busan,Electronics,Smart Watch,Pulse,2,99000,47000,0,0,Mobile Pay,1,4,No,,2025-11,198000,94000,104000,Yes,659
ORD00659,2025-10-11,Completed,C0688,VIP,35-44,Gangwon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,3000,Card,2,5,No,,2025-10,188000,80000,108000,Yes,660
ORD00660,2025-10-12,Completed,C0334,New,18-24,Daejeon,Electronics,Wireless Earbuds,Nova,1,49000,24000,0.1,3000,Virtual Account,2,5,No,,2025-10,44100,24000,20100,Yes,661
ORD00661,2025-07-08,Completed,C0064,New,45-54,Incheon,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,3000,Card,1,5,No,,2025-07,86000,36000,50000,Yes,662
ORD00662,2025-07-05,Completed,C0526,Returning,45-54,Gangwon,Fashion,Crossbody Bag,Morrow,4,43000,18000,0,3000,Virtual Account,5,5,No,,2025-07,172000,72000,100000,Yes,663
ORD00663,2025-12-30,Completed,C0643,New,18-24,Gangwon,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0,3000,Card,1,5,No,,2025-12,32000,15000,17000,Yes,664
ORD00664,2025-10-26,Completed,C0196,Returning,25-34,Incheon,Electronics,Smart Watch,Pulse,3,99000,47000,0,3000,Bank Transfer,1,5,No,,2025-10,297000,141000,156000,Yes,665
ORD00665,2025-04-22,Completed,C0237,Returning,45-54,Daejeon,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.25,0,Virtual Account,4,5,No,,2025-04,48000,30000,18000,Yes,666
ORD00666,2025-06-24,Completed,C0034,Returning,18-24,Jeju,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Card,7,4,No,,2025-06,56000,20000,36000,Yes,667
ORD00667,2025-06-10,Completed,C0157,Returning,35-44,Jeju,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,0,Virtual Account,8,4,No,,2025-06,177000,78000,99000,Yes,668
ORD00668,2025-04-24,Completed,C0560,VIP,55+,Daejeon,Beauty,Lip Tint,Mellow,2,14000,5000,0.1,3000,Mobile Pay,4,5,No,,2025-04,25200,10000,15200,Yes,669
ORD00670,2025-11-10,Completed,C0256,Returning,35-44,Jeju,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0,3000,Bank Transfer,5,5,No,,2025-11,18000,7000,11000,Yes,671
ORD00672,2025-09-04,Completed,C0282,New,45-54,Seoul,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Mobile Pay,3,5,No,,2025-09,236000,104000,132000,Yes,673
ORD00673,2025-04-28,Completed,C0436,New,35-44,Daegu,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Mobile Pay,3,4,No,,2025-04,99000,42000,57000,Yes,674
ORD00674,2025-10-29,Completed,C0122,VIP,18-24,Gwangju,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0.2,0,Card,2,,No,,2025-10,47200,26000,21200,Yes,675
ORD00675,2025-01-11,Completed,C0248,New,35-44,Incheon,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,0,Virtual Account,5,5,No,,2025-01,36000,14000,22000,Yes,676
ORD00676,2025-04-08,Completed,C0814,New,25-34,Jeju,Beauty,Lip Tint,Mellow,3,14000,5000,0.15,3000,Virtual Account,9,4,No,,2025-04,35700,15000,20700,Yes,677
ORD00677,2025-02-16,Completed,C0659,VIP,45-54,Gyeonggi,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,3000,Virtual Account,4,5,No,,2025-02,147000,72000,75000,Yes,678
ORD00678,2025-06-18,Completed,C0215,Returning,55+,Daejeon,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,3000,Virtual Account,4,4,No,,2025-06,49000,24000,25000,Yes,679
ORD00679,2025-06-03,Completed,C0317,VIP,45-54,Gwangju,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,3000,Bank Transfer,5,4,No,,2025-06,59000,26000,33000,Yes,680
ORD00680,2025-07-10,Completed,C0630,VIP,45-54,Gyeonggi,Home,Desk Lamp,Lumen,2,39000,16000,0,0,Bank Transfer,4,5,No,,2025-07,78000,32000,46000,Yes,681
ORD00681,2025-05-27,Completed,C0609,New,25-34,Gwangju,Beauty,Hydrating Serum,PureLab,4,22000,9000,0,3000,Virtual Account,5,4,No,,2025-05,88000,36000,52000,Yes,682
ORD00682,2025-06-04,Completed,C0082,Returning,18-24,Gangwon,Home,Desk Lamp,Lumen,1,39000,16000,0,3000,Mobile Pay,6,3,No,,2025-06,39000,16000,23000,Yes,683
ORD00684,2025-10-19,Completed,C0529,New,25-34,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0.2,0,Mobile Pay,5,5,No,,2025-10,60800,32000,28800,Yes,685
ORD00685,2025-08-09,Completed,C0314,Returning,25-34,Seoul,Food,Gift Snack Box,HappyBox,2,33000,14000,0,0,Virtual Account,4,4,No,,2025-08,66000,28000,38000,Yes,686
ORD00686,2025-10-04,Completed,C0207,New,25-34,Gangwon,Beauty,Hydrating Serum,PureLab,3,22000,9000,0,0,Mobile Pay,6,3,No,,2025-10,66000,27000,39000,Yes,687
ORD00688,2025-02-25,Completed,C0187,New,55+,Seoul,Food,Protein Bar Pack,FitBite,4,28000,12000,0.05,3000,Bank Transfer,4,5,No,,2025-02,106400,48000,58400,Yes,689
ORD00689,2025-04-30,Completed,C0541,New,18-24,Daegu,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Virtual Account,5,5,No,,2025-04,44000,18000,26000,Yes,690
ORD00690,2025-01-24,Completed,C0179,Returning,55+,Gwangju,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,3000,Virtual Account,5,4,No,,2025-01,36000,14000,22000,Yes,691
ORD00691,2025-05-05,Completed,C0598,Returning,35-44,Daejeon,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Bank Transfer,4,5,No,,2025-05,156000,64000,92000,Yes,692
ORD00692,2025-09-06,Completed,C0133,Returning,25-34,Gwangju,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,0,Mobile Pay,3,,No,,2025-09,135000,63000,72000,Yes,693
ORD00693,2025-06-25,Completed,C0786,VIP,35-44,Jeju,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0,0,Mobile Pay,1,5,No,,2025-06,57000,24000,33000,Yes,694
ORD00694,2025-05-20,Completed,C0435,New,25-34,Seoul,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Bank Transfer,1,5,No,,2025-05,177000,78000,99000,Yes,695
ORD00695,2025-10-11,Completed,C0239,New,35-44,Daejeon,Electronics,Smart Watch,Pulse,2,99000,47000,0,0,Card,4,4,No,,2025-10,198000,94000,104000,Yes,696
ORD00696,2025-05-03,Completed,C0759,VIP,35-44,Gwangju,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Bank Transfer,1,4,No,,2025-05,141000,60000,81000,Yes,697
ORD00697,2025-01-04,Completed,C0830,New,25-34,Seoul,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0.15,3000,Virtual Account,5,5,No,,2025-01,27200,15000,12200,Yes,698
ORD00698,2025-04-13,Completed,C0042,New,55+,Busan,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0.1,0,Virtual Account,4,4,No,,2025-04,34200,16000,18200,Yes,699
ORD00699,2025-02-05,Completed,C0813,New,35-44,Busan,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Mobile Pay,2,4,No,,2025-02,112000,48000,64000,Yes,700
ORD00700,2025-09-28,Completed,C0434,New,45-54,Daegu,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Virtual Account,3,4,No,,2025-09,87000,36000,51000,Yes,701
ORD00701,2025-02-11,Completed,C0400,VIP,18-24,Busan,Food,Gift Snack Box,HappyBox,4,33000,14000,0,3000,Mobile Pay,4,4,No,,2025-02,132000,56000,76000,Yes,702
ORD00702,2025-04-16,Completed,C0235,Returning,45-54,Incheon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.15,0,Card,4,5,No,,2025-04,159800,80000,79800,Yes,703
ORD00703,2025-02-02,Completed,C0022,New,35-44,Daejeon,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0.1,3000,Card,4,,No,,2025-02,53100,26000,27100,Yes,704
ORD00704,2025-02-16,Completed,C0486,New,35-44,Gangwon,Home,Storage Box Set,NeatHome,3,29000,12000,0.05,3000,Bank Transfer,1,5,No,,2025-02,82650,36000,46650,Yes,705
ORD00705,2025-12-28,Completed,C0440,Returning,55+,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Bank Transfer,1,4,No,,2025-12,58000,24000,34000,Yes,706
ORD00706,2025-10-13,Completed,C0764,Returning,55+,Busan,Home,Desk Lamp,Lumen,1,39000,16000,0.05,3000,Mobile Pay,4,5,No,,2025-10,37050,16000,21050,Yes,707
ORD00707,2025-07-11,Completed,C0079,New,45-54,Jeju,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,3000,Card,5,5,No,,2025-07,48000,20000,28000,Yes,708
ORD00708,2025-10-09,Completed,C0210,VIP,45-54,Gyeonggi,Beauty,Lip Tint,Mellow,2,14000,5000,0,3000,Card,3,5,No,,2025-10,28000,10000,18000,Yes,709
ORD00709,2025-07-16,Completed,C0318,Returning,45-54,Incheon,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,0,Mobile Pay,2,5,No,,2025-07,19000,8000,11000,Yes,710
ORD00710,2025-10-18,Completed,C0518,Returning,18-24,Jeju,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Bank Transfer,2,5,No,,2025-10,58000,24000,34000,Yes,711
ORD00711,2025-09-30,Completed,C0527,Returning,25-34,Incheon,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Virtual Account,5,5,No,,2025-09,195000,93000,102000,Yes,712
ORD00712,2025-08-09,Completed,C0640,Returning,25-34,Busan,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Card,4,4,No,,2025-08,156000,64000,92000,Yes,713
ORD00713,2025-10-11,Completed,C0793,Returning,35-44,Gwangju,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,3000,Bank Transfer,2,4,No,,2025-10,188000,80000,108000,Yes,714
ORD00714,2025-08-31,Completed,C0104,Returning,18-24,Gangwon,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,3000,Card,9,3,No,,2025-08,135000,63000,72000,Yes,715
ORD00715,2025-06-20,Completed,C0052,New,35-44,Seoul,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0.2,3000,Virtual Account,2,4,No,,2025-06,47200,26000,21200,Yes,716
ORD00716,2025-05-07,Completed,C0778,Returning,45-54,Seoul,Food,Gift Snack Box,HappyBox,4,33000,14000,0,3000,Card,3,5,No,,2025-05,132000,56000,76000,Yes,717
ORD00717,2025-02-04,Completed,C0593,Returning,25-34,Gangwon,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Card,5,5,No,,2025-02,98000,48000,50000,Yes,718
ORD00718,2025-03-04,Completed,C0690,Returning,55+,Jeju,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Mobile Pay,2,5,No,,2025-03,260000,124000,136000,Yes,719
ORD00719,2025-01-03,Completed,C0302,New,18-24,Incheon,Beauty,Lip Tint,Mellow,3,14000,5000,0,3000,Bank Transfer,3,4,Yes,Different from description,2025-01,42000,15000,27000,Yes,720
ORD00720,2025-09-12,Completed,C0240,VIP,45-54,Busan,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,0,Card,3,4,No,,2025-09,75000,33000,42000,Yes,721
ORD00721,2025-12-02,Completed,C0787,Returning,25-34,Seoul,Electronics,Smart Watch,Pulse,3,99000,47000,0.2,3000,Bank Transfer,5,4,No,,2025-12,237600,141000,96600,Yes,722
ORD00722,2025-08-30,Completed,C0601,Returning,45-54,Jeju,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Bank Transfer,8,4,No,,2025-08,54000,21000,33000,Yes,723
ORD00723,2025-12-04,Completed,C0237,VIP,25-34,Seoul,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Card,4,4,No,,2025-12,98000,48000,50000,Yes,724
ORD00724,2025-07-11,Completed,C0220,VIP,35-44,Busan,Fashion,Crossbody Bag,Morrow,4,43000,18000,0,3000,Mobile Pay,2,5,No,,2025-07,172000,72000,100000,Yes,725
ORD00725,2025-04-12,Completed,C0190,VIP,55+,Incheon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.05,3000,Virtual Account,5,5,No,,2025-04,178600,80000,98600,Yes,726
ORD00726,2025-02-02,Completed,C0018,New,25-34,Daejeon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,0,Bank Transfer,5,4,No,,2025-02,188000,80000,108000,Yes,727
ORD00729,2025-06-26,Completed,C0766,Returning,45-54,Gangwon,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,0,Card,3,4,No,,2025-06,19000,8000,11000,Yes,730
ORD00731,2025-07-10,Completed,C0442,New,18-24,Daejeon,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Card,3,4,No,,2025-07,58000,24000,34000,Yes,732
ORD00732,2025-07-17,Completed,C0063,VIP,35-44,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Mobile Pay,3,,No,,2025-07,65000,31000,34000,Yes,733
ORD00733,2025-05-14,Completed,C0071,New,25-34,Seoul,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Virtual Account,1,5,No,,2025-05,195000,93000,102000,Yes,734
